0.96,1.09634e-07,5.40692e-06,8.5624e-05,2.97279e-20,4.46681e-18,4.81157e-07,20.0229,23.2195,70.1302,85.7371
0.98,1.12703e-07,5.55773e-06,8.80214e-05,3.42055e-20,5.23048e-18,4.76438e-07,20.0161,23.2204,70.1317,85.7092
1,1.15724e-07,5.70611e-06,9.03811e-05,3.92129e-20,6.10385e-18,4.71693e-07,20.0093,23.2212,70.1331,85.6854
1.02,1.18692e-07,5.85183e-06,9.26992e-05,4.47946e-20,7.09973e-18,4.66925e-07,20.0025,23.2221,70.1346,85.6612
1.04,1.21602e-07,5.99465e-06,9.49721e-05,5.09906e-20,8.2319e-18,4.62138e-07,19.9957,23.2229,70.1362,85.6368
1.06,1.2445e-07,6.13434e-06,9.71961e-05,5.78411e-20,9.5153e-18,4.57333e-07,19.989,23.2238,70.1377,85.612
1.08,1.2723e-07,6.27068e-06,9.93676e-05,6.53945e-20,1.09664e-17,4.52514e-07,19.9822,23.2247,70.1393,85.587
1.1,1.29938e-07,6.40344e-06,0.000101483,7.37012e-20,1.2603e-17,4.47683e-07,19.9755,23.2256,70.1408,85.5617
1.12,1.32571e-07,6.53242e-06,0.00010354,8.28135e-20,1.44445e-17,4.42844e-07,19.9689,23.2265,70.1424,85.5361
1.14,1.35124e-07,6.65741e-06,0.000105533,9.27822e-20,1.65117e-17,4.37999e-07,19.9623,23.2275,70.144,85.5102
1.16,1.37592e-07,6.77821e-06,0.000107461,1.03659e-19,1.88271e-17,4.33151e-07,19.9558,23.2284,70.1456,85.4841
1.18,1.39972e-07,6.89461e-06,0.00010932,1.155e-19,2.14151e-17,4.28303e-07,19.9493,23.2293,70.1473,85.4578
1.2,1.4226e-07,7.00644e-06,0.000111107,1.28366e-19,2.43016e-17,4.23456e-07,19.9429,23.2303,70.1491,85.4313
1.22,1.44453e-07,7.11352e-06,0.00011282,1.42316e-19,2.75148e-17,4.18615e-07,19.9366,23.2313,70.1512,85.4045
1.24,1.46546e-07,7.21566e-06,0.000114455,1.57397e-19,3.10837e-17,4.13781e-07,19.9304,23.2322,70.1534,85.3775
1.26,1.48536e-07,7.31271e-06,0.00011601,1.73654e-19,3.50396e-17,4.08958e-07,19.9244,23.2332,70.1557,85.3503
1.28,1.50421e-07,7.40452e-06,0.000117482,1.91153e-19,3.94166e-17,4.04147e-07,19.9184,23.2342,70.1582,85.323
1.3,1.52197e-07,7.49092e-06,0.000118869,2.09963e-19,4.42513e-17,3.99351e-07,19.9125,23.2352,70.1607,85.2954
1.32,1.53862e-07,7.57179e-06,0.000120169,2.30157e-19,4.95826e-17,3.94573e-07,19.9067,23.2361,70.1633,85.2678
1.34,1.55412e-07,7.64699e-06,0.00012138,2.51808e-19,5.54519e-17,3.89814e-07,19.9011,23.2371,70.166,85.2399
1.36,1.56845e-07,7.71641e-06,0.000122499,2.74996e-19,6.19034e-17,3.85078e-07,19.8956,23.2381,70.1689,85.2119
1.38,1.5816e-07,7.77992e-06,0.000123526,2.99638e-19,6.89838e-17,3.80367e-07,19.8902,23.2392,70.1717,85.1838
1.4,1.59352e-07,7.83742e-06,0.000124458,3.25623e-19,7.67425e-17,3.75682e-07,19.885,23.2402,70.1747,85.1602
1.42,1.60422e-07,7.88884e-06,0.000125293,3.52979e-19,8.52321e-17,3.71026e-07,19.8801,23.2412,70.1777,85.139
1.44,1.61367e-07,7.93407e-06,0.000126031,3.81737e-19,9.45083e-17,3.66402e-07,19.8756,23.2422,70.1808,85.1244
1.46,1.62185e-07,7.97304e-06,0.00012667,4.11927e-19,1.0463e-16,3.6181e-07,19.8714,23.2432,70.1839,85.1172
1.48,1.62876e-07,8.0057e-06,0.000127209,4.43585e-19,1.15659e-16,3.57254e-07,19.8674,23.2442,70.1871,85.1101
1.5,1.63437e-07,8.03199e-06,0.000127648,4.76746e-19,1.2766e-16,3.52735e-07,19.8638,23.2453,70.1904,85.1068
1.52,1.63869e-07,8.05187e-06,0.000127985,5.11449e-19,1.40703e-16,3.48255e-07,19.8606,23.2463,70.1938,85.1068
1.54,1.6417e-07,8.0653e-06,0.00012822,5.47736e-19,1.5486e-16,3.43816e-07,19.8577,23.2473,70.1973,85.1118
1.56,1.6434e-07,8.07226e-06,0.000128353,5.8565e-19,1.70207e-16,3.3942e-07,19.855,23.2483,70.2009,85.119
